Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY,AnchorIndex,HumanMPositionX,HumanMPositionY,HumanMPositionZ,BallPositionX,BallPositionY,BallPositionZ,CubeHumanPositionX,CubeHumanPositionY,CubeHumanPositionZ
155.499800,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
155.502200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
155.517800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.990601,2.306822,3.671213,,,
155.534400,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
155.537600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
155.568700,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,0.990601,2.306822,3.671213,,,
155.575600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
155.603300,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
155.610600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
155.620400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.991622,2.345811,3.470284,,,
155.637900,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
155.644800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
155.671900,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,0.989654,2.379775,3.266338,,,
155.679900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
155.707200,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
155.714900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
155.723500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.981830,2.399839,3.061148,,,
155.742100,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
155.749000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
155.773800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.968509,2.394574,2.861002,,,
155.776600,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
155.783500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
155.811000,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
155.818700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
155.825400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.949329,2.356791,2.658871,,,
155.846300,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
155.853800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
155.877000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.935176,2.291142,2.462955,,,
155.879700,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
155.887700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
155.913400,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
155.922500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
155.928800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.923549,2.207503,2.273860,,,
155.948400,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
155.957600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
155.980900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.913552,2.122321,2.103904,,,
155.983400,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
155.992100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
156.017500,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
156.027000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
156.032700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.913552,2.122321,2.103904,,,
156.052000,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
156.061200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
156.083900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.913552,2.122321,2.103904,,,
156.086500,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
156.096100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
156.121000,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
156.131100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
156.135900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.913552,2.122321,2.103904,,,
156.155500,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
156.165600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
156.187700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896737,2.134200,2.141087,,,
156.190100,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
156.199300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
156.224300,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
156.234500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
156.238700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.814596,2.190466,2.318171,,,
156.258100,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
156.269900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
156.290700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.727432,2.246625,2.498295,,,
156.293400,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
156.304400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
156.328600,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
156.339700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
156.340700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.640588,2.296423,2.669984,,,
156.362200,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
156.373400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
156.392900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.543311,2.340629,2.851311,,,
156.404100,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
156.408700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
156.438100,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
156.443300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.443084,2.371263,3.023208,4.990000,0.978000,4.450000
156.443600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.443084,2.371263,3.023208,4.990000,0.978000,4.450000
156.471600,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
156.478300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
156.494900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.334021,2.387990,3.197483,,,
156.506700,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
156.512500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
156.541500,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
156.546700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.220334,2.389026,3.369799,4.990000,0.978000,4.450000
156.547200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.220334,2.389026,3.369799,4.990000,0.978000,4.450000
156.575300,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
156.581800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
156.599000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106061,2.376746,3.543830,,,
156.610800,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
156.615800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
156.645800,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
156.650300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001100,2.354504,3.719743,4.990000,0.978000,4.450000
156.651100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001100,2.354504,3.719743,4.990000,0.978000,4.450000
156.681000,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
156.686000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
156.701700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.072306,2.335599,3.840446,,,
156.714700,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
156.720400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
156.749300,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
156.754000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.072306,2.335599,3.840446,4.990000,0.978000,4.450000
156.754900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.072306,2.335599,3.840446,4.990000,0.978000,4.450000
156.784300,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
156.790200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
156.804800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.072306,2.335599,3.840446,,,
156.818600,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
156.823600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
156.855700,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,-0.072306,2.335599,3.840446,,,
156.857300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
156.891000,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
156.892200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
156.906200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002340,2.351688,3.846324,,,
156.926300,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
156.927200,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
156.956400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.198130,2.391934,3.861743,,,
156.961300,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
156.961400,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
156.995200,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
156.995900,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
157.007200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.398530,2.422894,3.877525,,,
157.028900,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
157.030300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
157.059500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.605841,2.425466,3.893852,,,
157.064000,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
157.064900,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
157.098700,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
157.099300,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
157.109500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.802639,2.389935,3.909350,,,
157.133000,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
157.134000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
157.160300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.993685,2.324627,3.924396,,,
157.167200,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
157.168200,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
157.201900,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
157.202000,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
157.210700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.178416,2.244018,3.938944,,,
157.236500,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
157.237200,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
157.262700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.240456,2.216233,3.943830,,,
157.271500,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
157.272400,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
157.305800,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
157.306100,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
157.313200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.240456,2.216233,3.943830,,,
157.339900,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
157.348000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
157.363800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.240456,2.216233,3.943830,,,
157.375200,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
157.382000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
157.409600,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
157.413900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.240456,2.216233,3.943830,,,
157.415500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
157.447700,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
157.450500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
157.464800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.230951,2.260824,3.824777,,,
157.481900,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
157.485400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
157.516600,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,1.215421,2.331167,3.630244,,,
157.519200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
157.552100,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
157.554600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
157.568800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.199614,2.394987,3.432247,,,
157.587800,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
157.589700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
157.620300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.183732,2.442382,3.233310,,,
157.622800,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
157.624800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
157.658000,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
157.658500,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
157.671800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.167439,2.466439,3.029214,,,
157.692400,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
157.693100,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
157.724000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.150832,2.462734,2.821198,,,
157.726700,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
157.728200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
157.761500,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
157.762500,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,4.990000,0.978000,4.450000
157.776000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.134476,2.433163,2.616323,,,
157.796800,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
157.799600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
157.826500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.118823,2.385211,2.420253,,,
157.831000,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
157.834800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
157.865000,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
157.870100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
157.877800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.110896,2.355554,2.320958,,,
157.899300,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
157.905200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
157.928500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.110896,2.355554,2.320958,,,
157.933100,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
157.939100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
157.967100,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
157.972800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
157.980200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.110896,2.355554,2.320958,,,
158.001700,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
158.007900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
158.031700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.110896,2.355554,2.320958,,,
158.036200,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
158.042600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
158.070500,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
158.076800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
158.082400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.039750,2.374670,2.409260,,,
158.104200,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
158.111000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
158.134200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.911604,2.406330,2.569327,,,
158.139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
158.145800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
158.173500,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
158.180300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
158.184400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.789602,2.431256,2.727069,,,
158.208500,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
158.215400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
158.236500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667503,2.444684,2.893184,,,
158.242200,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
158.249700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
158.275800,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
158.283800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
158.287100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.549767,2.439297,3.059047,,,
158.310100,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
158.319100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
158.338900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.434084,2.410135,3.225765,,,
158.344100,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
158.353400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
158.383000,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
158.390300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316605,2.357582,3.388168,,,
158.391500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
158.418000,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
158.425700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
158.441400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.201528,2.283150,3.538217,,,
158.452900,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
158.460500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
158.487800,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
158.492900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088717,2.187720,3.682179,,,
158.496000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
158.521500,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
158.531600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
158.544700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012023,2.117367,3.781885,,,
158.556100,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
158.566700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
158.589600,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
158.596800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012023,2.117367,3.781885,,,
158.601800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
158.624900,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
158.636300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
158.648900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012023,2.117367,3.781885,,,
158.660400,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
158.670500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
158.695400,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
158.700100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012023,2.117367,3.781885,,,
158.705400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
158.730500,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
158.740700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
158.750800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081282,2.158082,3.786638,,,
